"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1991",-1.01825660579922,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1992",-2.13703440125449,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1993",1.2335485130338,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1994",3.23410646842383,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1995",3.11567049112031,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1996",4.30669629385627,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1997",2.64682098889313,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1998",0.517368711792523,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1999",2.35812167880595,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2000",4.15455918035316,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2001",2.73546033905896,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2002",3.66782868448396,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2003",2.94907418915676,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2004",4.55454272003913,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2005",5.27711713956682,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2006",5.60367821829582,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2007",5.36046513961616,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2008",3.19105164505262,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2009",-1.53810086391494,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2010",3.03977706276744,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2011",3.28416589198554,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2012",2.21335383389102,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2013",2.48520692168453,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2014",1.84698613510185,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2015",1.19373660963954,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2016",0.399055639757296,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2017",1.41458072167136,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2018",0.787021132297944,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2019",0.152812631342832,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2020",-7.46202840577889,
"ZAF","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2021",2.47677368702862,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1971",3.73262049735066,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1972",5.40026642539722,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1973",6.15188820968975,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1974",1.20737628630501,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1975",0.419623752870394,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1976",4.81706510009988,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1977",3.65771815716411,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1978",4.44894019570293,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1979",3.92274677973369,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1980",1.33649226497729,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1981",2.16446143875462,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1982",0.515638411290764,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1983",2.34238938090207,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1984",4.80622728014072,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1985",3.91698827320274,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1986",3.30134946898771,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1987",3.91488167648085,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1988",4.3755077478391,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1989",3.83564813550444,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1990",4.46620526952468,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1991",3.43207476439899,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1992",3.66671334700248,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1993",2.62673948788549,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1994",3.7735997891915,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1995",3.52010511200717,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1996",3.97934919647267,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1997",4.21955121522909,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1998",2.5438692503667,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1999",3.38268904489119,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2000",4.86159032759385,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2001",2.36741764235942,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2002",2.88313501982686,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2003",3.7652348875911,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2004",5.14714698613947,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2005",4.82323017585685,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2006",5.37512764747429,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2007",5.41685549434927,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2008",2.93091543159664,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2009",-0.459532995610394,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2010",5.30931954665386,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2011",4.0403094859685,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2012",3.33674720528551,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2013",3.35281365576892,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2014",3.44575600798627,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2015",3.26859444540525,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2016",3.08516956949279,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2017",3.657418674687,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2018",3.38941405179456,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2019",2.66446748056603,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2020",-7.60262685611334,
"WLD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2021",2.75020994054195,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1971",3.73262049735066,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1972",5.40026642539722,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1973",6.15188820968975,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1974",1.20737628630501,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1975",0.419623752870394,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1976",4.81706510009988,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1977",3.65771815716411,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1978",4.44894019570293,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1979",3.92274677973369,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1980",1.33649226497729,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1981",2.16446143875462,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1982",0.515638411290764,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1983",2.34238938090207,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1984",4.80622728014072,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1985",3.91698827320274,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1986",3.30134946898771,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1987",3.91488167648085,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1988",4.3755077478391,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1989",3.83564813550444,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1990",4.46620526952468,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1991",3.43207476439899,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1992",3.66671334700248,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1993",2.62673948788549,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1994",3.7735997891915,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1995",3.52010511200717,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1996",3.97934919647267,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1997",4.21955121522909,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1998",2.5438692503667,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1999",3.38268904489119,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2000",4.86159032759385,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2001",2.36741764235942,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2002",2.88313501982686,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2003",3.7652348875911,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2004",5.14714698613947,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2005",4.82323017585685,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2006",5.37512764747429,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2007",5.41685549434927,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2008",2.93091543159664,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2009",-0.459532995610394,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2010",5.30931954665386,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2011",4.0403094859685,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2012",3.33674720528551,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2013",3.35281365576892,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2014",3.44575600798627,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2015",3.26859444540525,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2016",3.08516956949279,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2017",3.657418674687,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2018",3.38941405179456,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2019",2.66446748056603,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2020",-5.98047923374036,
"WLD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2021",5.21548597024974,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1992",1.19972553587756,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1993",-0.693452599272977,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1994",2.48961128305705,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1995",2.40314533947971,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1996",1.57455451812088,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1997",2.68084451614699,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1998",2.88156141650959,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1999",2.83629759895368,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2000",3.99026773165412,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2001",2.17617776012798,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2002",0.902054287518858,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2003",0.65934997432015,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2004",2.03888371591514,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2005",1.75524214308081,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2006",3.33517150388635,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2007",2.97869629835105,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2008",0.2929462609275,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2009",-4.47491638125204,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2010",2.06122153912554,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2011",1.74007437664309,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2012",-0.826305036443357,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2013",-0.202204754985026,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2014",1.42206878350177,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2015",1.98825447096075,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2016",1.8827656221375,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2017",2.6771295542423,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2018",1.90052531047057,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2019",1.26893973482953,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2020",-11.4587283919278,
"EA17","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2021",3.50267907613043,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1992",1.19972553587756,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1993",-0.693452599272977,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1994",2.48961128305705,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1995",2.40314533947971,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1996",1.57455451812088,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1997",2.68084451614699,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1998",2.88156141650959,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1999",2.83629759895368,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2000",3.99026773165412,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2001",2.17617776012798,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2002",0.902054287518858,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2003",0.65934997432015,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2004",2.03888371591514,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2005",1.75524214308081,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2006",3.33517150388635,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2007",2.97869629835105,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2008",0.2929462609275,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2009",-4.47491638125204,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2010",2.06122153912554,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2011",1.74007437664309,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2012",-0.826305036443357,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2013",-0.202204754985026,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2014",1.42206878350177,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2015",1.98825447096075,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2016",1.8827656221375,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2017",2.6771295542423,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2018",1.90052531047057,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2019",1.26893973482953,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2020",-9.07344728459434,
"EA17","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2021",6.54414834478936,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1961",4.57358135012855,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1962",5.68912508445695,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1963",5.28656293747984,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1964",6.36623519703267,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1965",5.44683532149766,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1966",5.76518188543406,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1967",4.03236023175479,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1968",5.96786738899483,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1969",5.56058891666454,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1970",3.83889155113189,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1971",3.72381280946594,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1972",5.46095175098561,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1973",6.17655382938125,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1974",1.13200579507029,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1975",0.399060704157799,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1976",4.85897713207849,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1977",3.71741953191921,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1978",4.4709248920628,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1979",3.92474508858235,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1980",1.25677561184217,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1981",2.27223949183961,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1982",0.17767541802256,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1983",2.83662207449082,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1984",4.76931630072092,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1985",3.87471003314731,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1986",2.91615224068806,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1987",3.59992234175641,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1988",4.56500390256051,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1989",3.89842612500947,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1990",3.23091651874197,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1991",1.26184266557423,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1992",2.14487553186679,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1993",1.53500814748907,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1994",3.09241530746928,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1995",2.68047560968509,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1996",3.23659575240581,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1997",3.69333719010043,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1998",2.91294591666782,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","1999",3.27446746719474,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2000",4.16811227387034,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2001",1.4047070730947,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2002",1.66897963921568,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2003",2.11377889117165,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2004",3.26926544733951,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2005",2.93585327325069,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2006",3.24112698001618,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2007",2.69097526781305,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2008",0.327116782103083,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2009",-3.34527365059099,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2010",3.02745985976064,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2011",2.10513733979438,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2012",1.40531914483328,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2013",1.62041144317013,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2014",2.21066177061044,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2015",2.54413225659495,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2016",1.84430429524272,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2017",2.70873305179955,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2018",2.31171699249803,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2019",1.68750328976708,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2020",-9.29376074843499,
"OECD","REALGDPFORECAST","DOUBLEHIT","AGRWTH","A","2021",2.2404704421821,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1961",4.57358135012855,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1962",5.68912508445695,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1963",5.28656293747984,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1964",6.36623519703267,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1965",5.44683532149766,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1966",5.76518188543406,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1967",4.03236023175479,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1968",5.96786738899483,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1969",5.56058891666454,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1970",3.83889155113189,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1971",3.72381280946594,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1972",5.46095175098561,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1973",6.17655382938125,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1974",1.13200579507029,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1975",0.399060704157799,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1976",4.85897713207849,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1977",3.71741953191921,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1978",4.4709248920628,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1979",3.92474508858235,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1980",1.25677561184217,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1981",2.27223949183961,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1982",0.17767541802256,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1983",2.83662207449082,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1984",4.76931630072092,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1985",3.87471003314731,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1986",2.91615224068806,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1987",3.59992234175641,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1988",4.56500390256051,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1989",3.89842612500947,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1990",3.23091651874197,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1991",1.26184266557423,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1992",2.14487553186679,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1993",1.53500814748907,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1994",3.09241530746928,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1995",2.68047560968509,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1996",3.23659575240581,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1997",3.69333719010043,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1998",2.91294591666782,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","1999",3.27446746719474,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2000",4.16811227387034,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2001",1.4047070730947,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2002",1.66897963921568,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2003",2.11377889117165,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2004",3.26926544733951,
"OECD","REALGDPFORECAST","SINGLEHIT","AGRWTH","A","2005",2.93585327325069,
