"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1961",0.919500346981263,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1962",6.16583576872386,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1963",9.15960490095536,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1964",9.82001582278481,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1965",7.5056280954525,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1966",7.00255475981065,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1967",10.6892637676622,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1968",9.0983026874116,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1969",12.3780507568145,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1970",11.176165205353,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1971",10.535190806029,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1972",9.63434096883216,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1973",18.0763384924967,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1974",19.4390557862103,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1975",16.7367446378967,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1976",17.4396983291074,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1977",11.3223424161564,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1978",10.3478113841838,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1979",14.7638061416714,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1980",12.8158206821806,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1981",14.4599533572348,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1982",11.6770873880887,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1983",8.31468017318847,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1984",12.858881145604,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1985",10.9963645436076,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1986",8.80596296028707,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1987",12.498293842709,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1988",13.1421807008856,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1989",12.4856898575507,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1990",6.35404454865185,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1991",0.728724538248318,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1992",3.77551805745294,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1993",5.29593354995104,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1994",6.01541160338342,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1995",6.03949234215627,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1996",6.06242156189002,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1997",5.62803087220823,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1998",5.53630254891156,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1999",5.44094561207119,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2000",7.69512250663932,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2001",6.22408817348871,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2002",7.21644106422123,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2003",6.02417969080108,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2004",7.75330481598591,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2005",7.78562574391918,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2006",7.90090464801909,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2007",9.03599654229664,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2008",9.16100430598667,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2009",2.14849000080973,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2010",8.04431706133932,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2011",7.66143408606402,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2012",3.24926868457243,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2013",3.4983758412826,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2014",2.91655374923083,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2015",1.63922542462983,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2016",3.84205319146997,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2017",6.15311732819561,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2018",5.11188716442826,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2019",4.90600205289228,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2020",-5.1667886191134,
"AUS","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2021",1.70507852980169,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1961",0.919500346981263,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1962",6.16583576872386,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1963",9.15960490095536,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1964",9.82001582278481,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1965",7.5056280954525,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1966",7.00255475981065,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1967",10.6892637676622,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1968",9.0983026874116,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1969",12.3780507568145,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1970",11.176165205353,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1971",10.535190806029,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1972",9.63434096883216,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1973",18.0763384924967,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1974",19.4390557862103,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1975",16.7367446378967,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1976",17.4396983291074,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1977",11.3223424161564,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1978",10.3478113841838,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1979",14.7638061416714,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1980",12.8158206821806,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1981",14.4599533572348,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1982",11.6770873880887,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1983",8.31468017318847,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1984",12.858881145604,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1985",10.9963645436076,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1986",8.80596296028707,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1987",12.498293842709,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1988",13.1421807008856,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1989",12.4856898575507,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1990",6.35404454865185,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1991",0.728724538248318,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1992",3.77551805745294,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1993",5.29593354995104,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1994",6.01541160338342,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1995",6.03949234215627,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1996",6.06242156189002,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1997",5.62803087220823,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1998",5.53630254891156,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1999",5.44094561207119,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2000",7.69512250663932,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2001",6.22408817348871,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2002",7.21644106422123,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2003",6.02417969080108,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2004",7.75330481598591,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2005",7.78562574391918,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2006",7.90090464801909,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2007",9.03599654229664,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2008",9.16100430598667,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2009",2.14849000080973,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2010",8.04431706133932,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2011",7.66143408606402,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2012",3.24926868457243,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2013",3.4983758412826,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2014",2.91655374923083,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2015",1.63922542462983,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2016",3.84205319146997,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2017",6.15311732819561,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2018",5.11188716442826,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2019",4.90600205289228,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2020",-3.76880380489828,
"AUS","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2021",5.12171335236314,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1971",11.6366925614559,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1972",14.2795862923597,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1973",13.3294407140178,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1974",13.8188643138409,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1975",6.07055095706155,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1976",10.4608983249759,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1977",10.5427873315834,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1978",5.76973708894132,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1979",9.69146586636146,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1980",7.40874229590696,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1981",6.56268134296855,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1982",7.47425283377913,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1983",6.54912069215646,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1984",5.0035864654883,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1985",5.53570974303129,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1986",5.32030451053442,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1987",3.82718964734274,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1988",4.87305839962246,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1989",6.96707817804086,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1990",7.4756773337884,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1991",7.20883857756981,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1992",5.64545349857816,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1993",3.29841866234517,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1994",4.98771379403511,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1995",4.53029674339975,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1996",3.37685240315056,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1997",3.52676357324913,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1998",4.0030609972755,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1999",3.65731486053274,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2000",5.18277319428233,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2001",3.09779815464133,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2002",2.72114671101935,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2003",2.29075789128331,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2004",4.27388442700803,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2005",5.00643212325847,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2006",5.67095604240868,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2007",5.89321755842605,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2008",3.15330488347153,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2009",-1.73393458219536,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2010",2.73417999821143,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2011",4.93256763311712,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2012",2.67128219483838,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2013",1.61124607678374,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2014",2.94515336669716,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2015",3.29125219718375,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2016",3.82096281877273,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2017",3.78144885690025,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2018",4.04069816411758,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2019",3.25890525659218,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2020",-6.98350716648227,
"AUT","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2021",4.04146943371674,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1971",11.6366925614559,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1972",14.2795862923597,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1973",13.3294407140178,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1974",13.8188643138409,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1975",6.07055095706155,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1976",10.4608983249759,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1977",10.5427873315834,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1978",5.76973708894132,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1979",9.69146586636146,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1980",7.40874229590696,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1981",6.56268134296855,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1982",7.47425283377913,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1983",6.54912069215646,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1984",5.0035864654883,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1985",5.53570974303129,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1986",5.32030451053442,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1987",3.82718964734274,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1988",4.87305839962246,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1989",6.96707817804086,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1990",7.4756773337884,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1991",7.20883857756981,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1992",5.64545349857816,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1993",3.29841866234517,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1994",4.98771379403511,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1995",4.53029674339975,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1996",3.37685240315056,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1997",3.52676357324913,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1998",4.0030609972755,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1999",3.65731486053274,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2000",5.18277319428233,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2001",3.09779815464133,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2002",2.72114671101935,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2003",2.29075789128331,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2004",4.27388442700803,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2005",5.00643212325847,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2006",5.67095604240868,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2007",5.89321755842605,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2008",3.15330488347153,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2009",-1.73393458219536,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2010",2.73417999821143,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2011",4.93256763311712,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2012",2.67128219483838,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2013",1.61124607678374,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2014",2.94515336669716,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2015",3.29125219718375,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2016",3.82096281877273,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2017",3.78144885690025,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2018",4.04069816411758,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2019",3.25890525659218,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2020",-5.69526982980593,
"AUT","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","2021",4.86278204603023,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1961",6.19599378592954,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1962",6.90367084575574,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1963",7.57211727945462,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1964",11.9249060226133,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1965",8.98674110989183,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1966",7.37096427331394,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1967",7.18508133051505,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1968",6.9245400412564,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1969",10.9203577666628,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1970",11.1872785174466,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1971",9.55761277778831,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1972",11.9479913261071,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1973",13.6230905572545,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1974",17.2891151844566,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1975",10.670375394916,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1976",13.6562205140684,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1977",8.15103862834135,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1978",7.39085048114517,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1979",6.95178602687255,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1980",8.7540387303722,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1981",4.84556050154607,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1982",8.2104467131202,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1983",5.94219537762706,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1984",8.03923970711581,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1985",6.35597655432281,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1986",4.67052117931651,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1987",4.02961686124015,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1988",6.9946449955936,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1989",8.43305645501884,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1990",6.03804206699566,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1991",4.76242951861443,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1992",5.00759700794814,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1993",2.99294892842594,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1994",5.38885916992255,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1995",3.63463904840016,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1996",1.80052638079945,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1997",4.57990330589311,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1998",3.8041392605021,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","1999",4.16166931042932,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2000",5.81377113048072,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2001",3.09800265999977,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2002",3.37414029220607,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2003",2.90682993416358,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2004",5.5537774363789,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2005",4.45802576032721,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2006",4.87606637746134,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2007",5.67469238504996,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2008",2.36252782911107,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2009",-1.49545251653953,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2010",4.81047585237522,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2011",3.5325218923831,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2012",2.71459273129631,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2013",1.73652291454111,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2014",2.57661372429237,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2015",3.39898214157218,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2016",3.24693245276589,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2017",3.65501323707497,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2018",3.04424651759364,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2019",2.94930494503101,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2020",-10.7846184289848,
"BEL","NOMGDPFORECAST","DOUBLEHIT","AGRWTH","A","2021",3.48419320849514,
"BEL","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1961",6.19599378592954,
"BEL","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1962",6.90367084575574,
"BEL","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1963",7.57211727945462,
"BEL","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1964",11.9249060226133,
"BEL","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1965",8.98674110989183,
"BEL","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1966",7.37096427331394,
"BEL","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1967",7.18508133051505,
"BEL","NOMGDPFORECAST","SINGLEHIT","AGRWTH","A","1968",6.9245400412564,
